IsGot,Path,TimeQuery
False,[],7.006853000000092,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}], 'regionNotGo': [65], 'pois': [], 'poiNotGo': [], 'price': [5300, 25200], 'isSelfDriving': 1, 'arrivalRegionId': 84, 'departRegionId': 84}"
True,"[261, 6961, 6962, 7015, 6964, 6965, 4689, 839]",0.3195140000000265,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}], 'regionNotGo': [], 'pois': [96], 'poiNotGo': [], 'price': [5300, 25200], 'isSelfDriving': 1, 'arrivalRegionId': 84, 'departRegionId': 84}"
True,"[761, 762, 2429, 6104, 6105, 3412, 7220]",0.10260399999992842,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 2, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271], 'arrivalRegionId': 2, 'departRegionId': 2}"
True,"[761, 2425, 763, 6104, 2976, 2025]",0.09802700000000186,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 69, 'days': None}, {'region_id': 2, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271], 'arrivalRegionId': 2, 'departRegionId': 2}"
True,"[956, 957, 958, 959, 960, 961, 2504, 963, 964, 2557]",0.10400400000003174,"{'days': [], 'countries': [{'country_id': 24, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': []}"
True,"[249, 10852, 4079, 8151]",0.08953600000018014,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 18, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [2582, 20536], 'isSelfDriving': 1}"
True,"[249, 4136, 1920, 1921, 1922, 1923, 1924]",0.08974899999998343,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 18, 'days': None}, {'country_id': 19, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [0, 80000]}"
True,"[761, 2425, 7718, 6104, 2976, 2025]",0.09399899999993977,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271], 'arrivalRegionId': 2, 'departRegionId': 2}"
True,"[761, 2425, 7718, 6104, 2976, 2025]",0.10018199999990429,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 69, 'days': None}], 'regionNotGo': [], 'pois': [1380, 6968, 6946], 'poiNotGo': [], 'price': [724, 38271], 'arrivalRegionId': 2, 'departRegionId': 2}"
True,"[533, 534, 535, 6350, 2462, 2463, 6353, 6354, 6355]",0.29739100000006147,"{'days': [], 'countries': [{'country_id': 18, 'days': None}, {'country_id': 19, 'days': None}, {'country_id': 24, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': []}"
True,"[533, 534, 535, 8999, 4636, 4637]",1.402471000000105,"{'days': [], 'countries': [{'country_id': 18, 'days': None}, {'country_id': 19, 'days': None}, {'country_id': 24, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [8403, 27207]}"
True,"[146, 6685, 6686, 6031, 8948, 8350]",0.08931699999993725,"{'days': [], 'countries': [{'country_id': 17, 'days': None}, {'country_id': 22, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': []}"
True,"[1150, 2558, 2559, 1866, 1867, 1868, 1869, 1870, 1871]",0.6328719999999066,"{'days': [], 'countries': [{'country_id': 24, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [2114, 8202]}"
True,"[694, 2988, 2989, 1041, 1042, 4854, 4042, 7396, 2898]",0.09532799999988129,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 70, 'days': None}], 'regionNotGo': [], 'pois': [1934], 'poiNotGo': [], 'price': [1647, 25152]}"
True,"[694, 5006, 5403, 5404, 5405, 5406, 6104, 4496, 4497, 4498]",0.19107800000006137,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 69, 'days': None}, {'region_id': 70, 'days': None}, {'region_id': 2, 'days': None}], 'regionNotGo': [], 'pois': [1934], 'poiNotGo': [], 'price': [1647, 25152]}"
True,"[694, 2914, 2157, 4851, 3567, 3568, 3598, 3571, 2042]",0.10383499999988999,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271]}"
True,"[694, 2988, 5139, 5142, 4745, 4746, 6104, 4496, 4497, 3082]",0.12860000000000582,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 70, 'days': None}], 'regionNotGo': [], 'pois': [1934, 12934, 13052], 'poiNotGo': [], 'price': [724, 38271]}"
True,"[146, 6720, 6721, 6722, 8404]",0.09187499999984539,"{'days': [], 'countries': [{'country_id': 18, 'days': None}, {'country_id': 19, 'days': None}, {'country_id': 22, 'days': None}, {'country_id': 24, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': []}"
True,"[146, 6904, 148, 149, 6847, 6848]",0.12677100000018982,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 18, 'days': None}, {'country_id': 19, 'days': None}, {'country_id': 22, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': []}"
False,[],7.071834999999965,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 18, 'days': None}, {'country_id': 19, 'days': None}, {'country_id': 22, 'days': None}], 'regions': [{'region_id': 13, 'days': None}], 'regionNotGo': [], 'pois': [1267], 'poiNotGo': [], 'price': [16157, 31825]}"
True,"[694, 3224, 4737, 4739, 4744, 5405, 4746, 6104, 4496, 4497, 3082]",0.6055949999999939,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 69, 'days': None}, {'region_id': 70, 'days': None}, {'region_id': 2, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271]}"
True,"[1901, 2620, 6535, 6536, 6537, 6538, 6539, 6540, 6541, 7941]",0.10626800000000003,"{'days': [], 'countries': [{'country_id': 19, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': []}"
True,"[235, 236, 237, 6906, 6907, 8501]",2.680082000000084,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 18, 'days': None}, {'country_id': 19, 'days': None}, {'country_id': 22, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [16157, 31825]}"
True,"[694, 5006, 5008, 3227, 3228, 4819, 5208]",0.08909799999992174,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 27, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271]}"
True,"[7289, 7579]",7.011751999999888,"{'days': [], 'countries': [{'country_id': 18, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [2157, 6325]}"
False,[],7.011627999999973,"{'days': [], 'countries': [{'country_id': 19, 'days': None}], 'regions': [{'region_id': 566, 'days': None}, {'region_id': 731, 'days': None}, {'region_id': 424, 'days': None}], 'regionNotGo': [], 'pois': [917, 2925, 4564], 'poiNotGo': [], 'price': [2357, 21252]}"
True,"[761, 2425, 2429, 6104, 2976, 2785]",0.2973090000000411,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 69, 'days': None}, {'region_id': 70, 'days': None}], 'regionNotGo': [], 'pois': [1380, 6968, 6946], 'poiNotGo': [], 'price': [724, 38271], 'arrivalRegionId': 2, 'departRegionId': 2}"
True,"[694, 2988, 5319, 5320]",0.09226699999999255,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 72, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271]}"
False,[],7.011216999999988,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}, {'region_id': 84, 'days': None}, {'region_id': 59, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [2900, 9300], 'isSelfDriving': 1}"
True,"[694, 2914, 4699, 3022, 3567, 3568, 3598, 3571, 2042]",0.10050400000000081,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [2907, 32920]}"
True,"[744, 745, 746, 747, 1050, 8934, 6525]",2.7123509999998987,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 69, 'days': None}, {'region_id': 27, 'days': None}], 'regionNotGo': [], 'pois': [2080, 1510], 'poiNotGo': [], 'price': [724, 38271]}"
True,"[146, 5300, 5301, 8505]",0.10095599999999649,"{'days': [], 'countries': [{'country_id': 22, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [1873, 14861], 'arrivalRegionId': 17, 'departRegionId': 18}"
True,"[146, 6685, 6686, 1756]",4.768215000000055,"{'days': [], 'countries': [{'country_id': 22, 'days': None}], 'regions': [{'region_id': 19, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [1873, 14861], 'arrivalRegionId': 17, 'departRegionId': 18}"
False,[],7.049364999999852,"{'days': [], 'countries': [{'country_id': 9, 'days': None}, {'country_id': 18, 'days': None}, {'country_id': 19, 'days': None}], 'regions': [{'region_id': 91, 'days': None}, {'region_id': 8, 'days': None}, {'region_id': 1, 'days': None}, {'region_id': 12, 'days': None}, {'region_id': 9, 'days': None}, {'region_id': 7, 'days': None}, {'region_id': 13, 'days': None}], 'regionNotGo': [15, 11, 83], 'pois': [], 'poiNotGo': [], 'price': [6625, 35697]}"
True,"[533, 534, 535, 9057]",1.8583179999998265,"{'days': [], 'countries': [{'country_id': 18, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [2907, 32920]}"
True,"[694, 2988, 3566, 3567, 3568, 3598, 3571, 3572]",0.09569699999997283,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [2900, 13100]}"
True,"[694, 2501, 2502, 3066, 4667, 1109, 1110]",0.09991800000011608,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 2, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271]}"
True,"[173, 174, 175, 176, 177, 178, 877, 878, 879, 500, 321]",0.09194099999990613,"{'days': [], 'countries': [{'country_id': 2, 'days': None}, {'country_id': 9, 'days': None}], 'regions': [], 'regionNotGo': [], 'pois': [], 'poiNotGo': []}"
True,"[772, 7629, 6422, 7631, 4254]",2.8659569999999803,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 27, 'days': None}, {'region_id': 70, 'days': None}, {'region_id': 2, 'days': None}], 'regionNotGo': [], 'pois': [9511], 'poiNotGo': [], 'price': [724, 38271]}"
True,"[761, 762, 7445, 7446]",3.201608999999735,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 27, 'days': None}, {'region_id': 70, 'days': None}], 'regionNotGo': [], 'pois': [], 'poiNotGo': [], 'price': [724, 38271]}"
False,[],7.086137000000235,"{'days': [], 'countries': [{'country_id': 28, 'days': None}], 'regions': [{'region_id': 27, 'days': None}, {'region_id': 70, 'days': None}, {'region_id': 2, 'days': None}, {'region_id': 767, 'days': None}], 'regionNotGo': [], 'pois': [9511, 1558], 'poiNotGo': [], 'price': [724, 38271]}"
False,[],7.007049000000279,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}, {'region_id': 84, 'days': None}, {'region_id': 56, 'days': None}, {'region_id': 65, 'days': None}, {'region_id': 60, 'days': None}], 'regionNotGo': [], 'pois': [1126, 200, 474, 464, 9543, 3106, 506], 'poiNotGo': [], 'price': [3198, 36212], 'arrivalRegionId': 84, 'departRegionId': 84}"
False,[],7.0078309999998964,"{'days': [], 'countries': [{'country_id': 2, 'days': None}], 'regions': [{'region_id': 54, 'days': None}, {'region_id': 84, 'days': None}, {'region_id': 56, 'days': None}, {'region_id': 65, 'days': None}, {'region_id': 60, 'days': None}], 'regionNotGo': [], 'pois': [1126, 200, 474, 464, 9543, 3106, 506], 'poiNotGo': [], 'price': [3198, 36212], 'isSelfDriving': 1, 'arrivalRegionId': 84, 'departRegionId': 84}"
